data,id,mois,jour,annee,numero_de_message,temperature_partie_entiere,temperature_partie_decimale,humidite,pluie_en_augets,direction_du_vecteur_moyen_de_vent,force_moyenne_du_vecteur_de_vent,pression_a_decoder,direction_du_vecteur_de_vent_max,force_du_vecteur_de_vent_max,pluie_la_plus_intense_durant_1_min,type_station,pluie_intensite_max,heure,annee_reelle,minute,pression,temperature_decodee,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,jour_mois,dd_mm_yy_utc,hh_mm_utc,dd_mm_yy_hh_mm,temperature_en_degre_c,false_message,dd_mm_yy_hh_mm_utc,heure_paris_dd_mm_yy_hh_mm,heure_de_paris,heure_utc
ab749af2f2f2f2f2f2f2f2f3,85,11,20,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/11,20/11/2028,21:30,2028-11-20T21:30:00,25.12,267125272015603,2028-11-20T21:30:00+00:00,2028-11-20T21:30:00+01:00,2028-11-20T21:30:00+00:00,2028-11-20T21:30:00+00:00
a90c94f2f2f2f2f2f2f2f2f3,84,8,12,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/8,12/8/2028,9:30,2028-08-12T09:30:00,25.12,267125272015603,2028-08-12T09:30:00+00:00,2028-08-12T09:30:00+02:00,2028-08-12T09:30:00+00:00,2028-08-12T09:30:00+00:00
a99092f2f2f2f2f2f2f2f2f3,84,12,16,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2028,5:30,2028-12-16T05:30:00,25.12,267125272015603,2028-12-16T05:30:00+00:00,2028-12-16T05:30:00+01:00,2028-12-16T05:30:00+00:00,2028-12-16T05:30:00+00:00
a99880f2f2f2f2f2f2f2f2f3,84,12,24,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/12,24/12/2027,1:30,2027-12-24T01:30:00,25.12,267125272015603,2027-12-24T01:30:00+00:00,2027-12-24T01:30:00+01:00,2027-12-24T01:30:00+00:00,2027-12-24T01:30:00+00:00
a91ca8f2f2f2f2f2f2f2f2f3,84,8,28,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2029,17:30,2029-08-28T17:30:00,25.12,267125272015603,2029-08-28T17:30:00+00:00,2029-08-28T17:30:00+02:00,2029-08-28T17:30:00+00:00,2029-08-28T17:30:00+00:00
a968a0f2f2f2f2f2f2f2f2f3,84,11,8,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/11,8/11/2029,1:30,2029-11-08T01:30:00,25.12,267125272015603,2029-11-08T01:30:00+00:00,2029-11-08T01:30:00+01:00,2029-11-08T01:30:00+00:00,2029-11-08T01:30:00+00:00
a94496f2f2f2f2f2f2f2f2f3,84,10,4,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/10,4/10/2028,13:30,2028-10-04T13:30:00,25.12,267125272015603,2028-10-04T13:30:00+00:00,2028-10-04T13:30:00+02:00,2028-10-04T13:30:00+00:00,2028-10-04T13:30:00+00:00
a93490f2f2f2f2f2f2f2f2f3,84,9,20,9,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/9,20/9/2028,1:30,2028-09-20T01:30:00,25.12,267125272015603,2028-09-20T01:30:00+00:00,2028-09-20T01:30:00+02:00,2028-09-20T01:30:00+00:00,2028-09-20T01:30:00+00:00
a95494f2f2f2f2f2f2f2f2f3,84,10,20,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/10,20/10/2028,9:30,2028-10-20T09:30:00,25.12,267125272015603,2028-10-20T09:30:00+00:00,2028-10-20T09:30:00+02:00,2028-10-20T09:30:00+00:00,2028-10-20T09:30:00+00:00
a948a0f2f2f2f2f2f2f2f2f3,84,10,8,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/10,8/10/2029,1:30,2029-10-08T01:30:00,25.12,267125272015603,2029-10-08T01:30:00+00:00,2029-10-08T01:30:00+02:00,2029-10-08T01:30:00+00:00,2029-10-08T01:30:00+00:00
ae2470f2f2f2f2f2f2f2f2f3,87,1,4,7,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2026,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/1,4/1/2026,1:30,2026-01-04T01:30:00,25.12,267125272015603,2026-01-04T01:30:00+00:00,2026-01-04T01:30:00+01:00,2026-01-04T01:30:00+00:00,2026-01-04T01:30:00+00:00
a89496f2f2f2f2f2f2f2f2f3,84,4,20,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/4,20/4/2028,13:30,2028-04-20T13:30:00,25.12,267125272015603,2028-04-20T13:30:00+00:00,2028-04-20T13:30:00+02:00,2028-04-20T13:30:00+00:00,2028-04-20T13:30:00+00:00
ae7c74f2f2f2f2f2f2f2f2f3,87,3,28,7,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2026,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/3,28/3/2026,9:30,2026-03-28T09:30:00,25.12,267125272015603,2026-03-28T09:30:00+00:00,2026-03-28T09:30:00+01:00,2026-03-28T09:30:00+00:00,2026-03-28T09:30:00+00:00
a8ac84f2f2f2f2f2f2f2f2f3,84,5,12,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/5,12/5/2027,9:30,2027-05-12T09:30:00,25.12,267125272015603,2027-05-12T09:30:00+00:00,2027-05-12T09:30:00+02:00,2027-05-12T09:30:00+00:00,2027-05-12T09:30:00+00:00
a8b0b2f2f2f2f2f2f2f2f2f3,84,5,16,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/5,16/5/2030,5:30,2030-05-16T05:30:00,25.12,267125272015603,2030-05-16T05:30:00+00:00,2030-05-16T05:30:00+02:00,2030-05-16T05:30:00+00:00,2030-05-16T05:30:00+00:00
a8aca0f2f2f2f2f2f2f2f2f3,84,5,12,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/5,12/5/2029,1:30,2029-05-12T01:30:00,25.12,267125272015603,2029-05-12T01:30:00+00:00,2029-05-12T01:30:00+02:00,2029-05-12T01:30:00+00:00,2029-05-12T01:30:00+00:00
a8bca4f2f2f2f2f2f2f2f2f3,84,5,28,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/5,28/5/2029,9:30,2029-05-28T09:30:00,25.12,267125272015603,2029-05-28T09:30:00+00:00,2029-05-28T09:30:00+02:00,2029-05-28T09:30:00+00:00,2029-05-28T09:30:00+00:00
a8b0baf2f2f2f2f2f2f2f2f3,84,5,16,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/5,16/5/2030,21:30,2030-05-16T21:30:00,25.12,267125272015603,2030-05-16T21:30:00+00:00,2030-05-16T21:30:00+02:00,2030-05-16T21:30:00+00:00,2030-05-16T21:30:00+00:00
a8d4a6f2f2f2f2f2f2f2f2f3,84,6,20,10,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/6,20/6/2029,13:30,2029-06-20T13:30:00,25.12,267125272015603,2029-06-20T13:30:00+00:00,2029-06-20T13:30:00+02:00,2029-06-20T13:30:00+00:00,2029-06-20T13:30:00+00:00
a8c480f2f2f2f2f2f2f2f2f3,84,6,4,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2027,1:30,2027-06-04T01:30:00,25.12,267125272015603,2027-06-04T01:30:00+00:00,2027-06-04T01:30:00+02:00,2027-06-04T01:30:00+00:00,2027-06-04T01:30:00+00:00
a8c4b8f2f2f2f2f2f2f2f2f3,84,6,4,11,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2030,17:30,2030-06-04T17:30:00,25.12,267125272015603,2030-06-04T17:30:00+00:00,2030-06-04T17:30:00+02:00,2030-06-04T17:30:00+00:00,2030-06-04T17:30:00+00:00
a8c482f2f2f2f2f2f2f2f2f3,84,6,4,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2027,5:30,2027-06-04T05:30:00,25.12,267125272015603,2027-06-04T05:30:00+00:00,2027-06-04T05:30:00+02:00,2027-06-04T05:30:00+00:00,2027-06-04T05:30:00+00:00
a8e8b4f2f2f2f2f2f2f2f2f3,84,7,8,11,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/7,8/7/2030,9:30,2030-07-08T09:30:00,25.12,267125272015603,2030-07-08T09:30:00+00:00,2030-07-08T09:30:00+02:00,2030-07-08T09:30:00+00:00,2030-07-08T09:30:00+00:00
ae5876f2f2f2f2f2f2f2f2f3,87,2,24,7,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2026,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/2,24/2/2026,13:30,2026-02-24T13:30:00,25.12,267125272015603,2026-02-24T13:30:00+00:00,2026-02-24T13:30:00+01:00,2026-02-24T13:30:00+00:00,2026-02-24T13:30:00+00:00
ae7070f2f2f2f2f2f2f2f2f3,87,3,16,7,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2026,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/3,16/3/2026,1:30,2026-03-16T01:30:00,25.12,267125272015603,2026-03-16T01:30:00+00:00,2026-03-16T01:30:00+01:00,2026-03-16T01:30:00+00:00,2026-03-16T01:30:00+00:00
aa7092f2f2f2f2f2f2f2f2f3,85,3,16,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/3,16/3/2028,5:30,2028-03-16T05:30:00,25.12,267125272015603,2028-03-16T05:30:00+00:00,2028-03-16T05:30:00+01:00,2028-03-16T05:30:00+00:00,2028-03-16T05:30:00+00:00
aabca8f2f2f2f2f2f2f2f2f3,85,5,28,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/5,28/5/2029,17:30,2029-05-28T17:30:00,25.12,267125272015603,2029-05-28T17:30:00+00:00,2029-05-28T17:30:00+02:00,2029-05-28T17:30:00+00:00,2029-05-28T17:30:00+00:00
aaaca4f2f2f2f2f2f2f2f2f3,85,5,12,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/5,12/5/2029,9:30,2029-05-12T09:30:00,25.12,267125272015603,2029-05-12T09:30:00+00:00,2029-05-12T09:30:00+02:00,2029-05-12T09:30:00+00:00,2029-05-12T09:30:00+00:00
aaa4b2f2f2f2f2f2f2f2f2f3,85,5,4,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/5,4/5/2030,5:30,2030-05-04T05:30:00,25.12,267125272015603,2030-05-04T05:30:00+00:00,2030-05-04T05:30:00+02:00,2030-05-04T05:30:00+00:00,2030-05-04T05:30:00+00:00
aab4a8f2f2f2f2f2f2f2f2f3,85,5,20,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/5,20/5/2029,17:30,2029-05-20T17:30:00,25.12,267125272015603,2029-05-20T17:30:00+00:00,2029-05-20T17:30:00+02:00,2029-05-20T17:30:00+00:00,2029-05-20T17:30:00+00:00
aab4a4f2f2f2f2f2f2f2f2f3,85,5,20,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/5,20/5/2029,9:30,2029-05-20T09:30:00,25.12,267125272015603,2029-05-20T09:30:00+00:00,2029-05-20T09:30:00+02:00,2029-05-20T09:30:00+00:00,2029-05-20T09:30:00+00:00
aac486f2f2f2f2f2f2f2f2f3,85,6,4,8,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2027,13:30,2027-06-04T13:30:00,25.12,267125272015603,2027-06-04T13:30:00+00:00,2027-06-04T13:30:00+02:00,2027-06-04T13:30:00+00:00,2027-06-04T13:30:00+00:00
aac498f2f2f2f2f2f2f2f2f3,85,6,4,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2028,17:30,2028-06-04T17:30:00,25.12,267125272015603,2028-06-04T17:30:00+00:00,2028-06-04T17:30:00+02:00,2028-06-04T17:30:00+00:00,2028-06-04T17:30:00+00:00
aabc94f2f2f2f2f2f2f2f2f3,85,5,28,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/5,28/5/2028,9:30,2028-05-28T09:30:00,25.12,267125272015603,2028-05-28T09:30:00+00:00,2028-05-28T09:30:00+02:00,2028-05-28T09:30:00+00:00,2028-05-28T09:30:00+00:00
ae3470f2f2f2f2f2f2f2f2f3,87,1,20,7,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2026,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/1,20/1/2026,1:30,2026-01-20T01:30:00,25.12,267125272015603,2026-01-20T01:30:00+00:00,2026-01-20T01:30:00+01:00,2026-01-20T01:30:00+00:00,2026-01-20T01:30:00+00:00
a890aaf2f2f2f2f2f2f2f2f3,84,4,16,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/4,16/4/2029,21:30,2029-04-16T21:30:00,25.12,267125272015603,2029-04-16T21:30:00+00:00,2029-04-16T21:30:00+02:00,2029-04-16T21:30:00+00:00,2029-04-16T21:30:00+00:00
a91492f2f2f2f2f2f2f2f2f3,84,8,20,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/8,20/8/2028,5:30,2028-08-20T05:30:00,25.12,267125272015603,2028-08-20T05:30:00+00:00,2028-08-20T05:30:00+02:00,2028-08-20T05:30:00+00:00,2028-08-20T05:30:00+00:00
a90888f2f2f2f2f2f2f2f2f3,84,8,8,8,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/8,8/8/2027,17:30,2027-08-08T17:30:00,25.12,267125272015603,2027-08-08T17:30:00+00:00,2027-08-08T17:30:00+02:00,2027-08-08T17:30:00+00:00,2027-08-08T17:30:00+00:00
a884b8f2f2f2f2f2f2f2f2f3,84,4,4,11,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/4,4/4/2030,17:30,2030-04-04T17:30:00,25.12,267125272015603,2030-04-04T17:30:00+00:00,2030-04-04T17:30:00+02:00,2030-04-04T17:30:00+00:00,2030-04-04T17:30:00+00:00
a8d8a4f2f2f2f2f2f2f2f2f3,84,6,24,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/6,24/6/2029,9:30,2029-06-24T09:30:00,25.12,267125272015603,2029-06-24T09:30:00+00:00,2029-06-24T09:30:00+02:00,2029-06-24T09:30:00+00:00,2029-06-24T09:30:00+00:00
a8dc82f2f2f2f2f2f2f2f2f3,84,6,28,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/6,28/6/2027,5:30,2027-06-28T05:30:00,25.12,267125272015603,2027-06-28T05:30:00+00:00,2027-06-28T05:30:00+02:00,2027-06-28T05:30:00+00:00,2027-06-28T05:30:00+00:00
a93082f2f2f2f2f2f2f2f2f3,84,9,16,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/9,16/9/2027,5:30,2027-09-16T05:30:00,25.12,267125272015603,2027-09-16T05:30:00+00:00,2027-09-16T05:30:00+02:00,2027-09-16T05:30:00+00:00,2027-09-16T05:30:00+00:00
a8ec80f2f2f2f2f2f2f2f2f3,84,7,12,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/7,12/7/2027,1:30,2027-07-12T01:30:00,25.12,267125272015603,2027-07-12T01:30:00+00:00,2027-07-12T01:30:00+02:00,2027-07-12T01:30:00+00:00,2027-07-12T01:30:00+00:00
a88cbaf2f2f2f2f2f2f2f2f3,84,4,12,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/4,12/4/2030,21:30,2030-04-12T21:30:00,25.12,267125272015603,2030-04-12T21:30:00+00:00,2030-04-12T21:30:00+02:00,2030-04-12T21:30:00+00:00,2030-04-12T21:30:00+00:00
a8fca2f2f2f2f2f2f2f2f2f3,84,7,28,10,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/7,28/7/2029,5:30,2029-07-28T05:30:00,25.12,267125272015603,2029-07-28T05:30:00+00:00,2029-07-28T05:30:00+02:00,2029-07-28T05:30:00+00:00,2029-07-28T05:30:00+00:00
a90ca0f2f2f2f2f2f2f2f2f3,84,8,12,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/8,12/8/2029,1:30,2029-08-12T01:30:00,25.12,267125272015603,2029-08-12T01:30:00+00:00,2029-08-12T01:30:00+02:00,2029-08-12T01:30:00+00:00,2029-08-12T01:30:00+00:00
a88c84f2f2f2f2f2f2f2f2f3,84,4,12,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/4,12/4/2027,9:30,2027-04-12T09:30:00,25.12,267125272015603,2027-04-12T09:30:00+00:00,2027-04-12T09:30:00+02:00,2027-04-12T09:30:00+00:00,2027-04-12T09:30:00+00:00
a90882f2f2f2f2f2f2f2f2f3,84,8,8,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/8,8/8/2027,5:30,2027-08-08T05:30:00,25.12,267125272015603,2027-08-08T05:30:00+00:00,2027-08-08T05:30:00+02:00,2027-08-08T05:30:00+00:00,2027-08-08T05:30:00+00:00
a90884f2f2f2f2f2f2f2f2f3,84,8,8,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/8,8/8/2027,9:30,2027-08-08T09:30:00,25.12,267125272015603,2027-08-08T09:30:00+00:00,2027-08-08T09:30:00+02:00,2027-08-08T09:30:00+00:00,2027-08-08T09:30:00+00:00
aa308af2f2f2f2f2f2f2f2f3,85,1,16,8,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/1,16/1/2027,21:30,2027-01-16T21:30:00,25.12,267125272015603,2027-01-16T21:30:00+00:00,2027-01-16T21:30:00+01:00,2027-01-16T21:30:00+00:00,2027-01-16T21:30:00+00:00
a928b8f2f2f2f2f2f2f2f2f3,84,9,8,11,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/9,8/9/2030,17:30,2030-09-08T17:30:00,25.12,267125272015603,2030-09-08T17:30:00+00:00,2030-09-08T17:30:00+02:00,2030-09-08T17:30:00+00:00,2030-09-08T17:30:00+00:00
aa84b0f2f2f2f2f2f2f2f2f3,85,4,4,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/4,4/4/2030,1:30,2030-04-04T01:30:00,25.12,267125272015603,2030-04-04T01:30:00+00:00,2030-04-04T01:30:00+02:00,2030-04-04T01:30:00+00:00,2030-04-04T01:30:00+00:00
aa909af2f2f2f2f2f2f2f2f3,85,4,16,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/4,16/4/2028,21:30,2028-04-16T21:30:00,25.12,267125272015603,2028-04-16T21:30:00+00:00,2028-04-16T21:30:00+02:00,2028-04-16T21:30:00+00:00,2028-04-16T21:30:00+00:00
aa58b8f2f2f2f2f2f2f2f2f3,85,2,24,11,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/2,24/2/2030,17:30,2030-02-24T17:30:00,25.12,267125272015603,2030-02-24T17:30:00+00:00,2030-02-24T17:30:00+01:00,2030-02-24T17:30:00+00:00,2030-02-24T17:30:00+00:00
aa58a4f2f2f2f2f2f2f2f2f3,85,2,24,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/2,24/2/2029,9:30,2029-02-24T09:30:00,25.12,267125272015603,2029-02-24T09:30:00+00:00,2029-02-24T09:30:00+01:00,2029-02-24T09:30:00+00:00,2029-02-24T09:30:00+00:00
aa94b6f2f2f2f2f2f2f2f2f3,85,4,20,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/4,20/4/2030,13:30,2030-04-20T13:30:00,25.12,267125272015603,2030-04-20T13:30:00+00:00,2030-04-20T13:30:00+02:00,2030-04-20T13:30:00+00:00,2030-04-20T13:30:00+00:00
aa5892f2f2f2f2f2f2f2f2f3,85,2,24,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/2,24/2/2028,5:30,2028-02-24T05:30:00,25.12,267125272015603,2028-02-24T05:30:00+00:00,2028-02-24T05:30:00+01:00,2028-02-24T05:30:00+00:00,2028-02-24T05:30:00+00:00
aab496f2f2f2f2f2f2f2f2f3,85,5,20,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/5,20/5/2028,13:30,2028-05-20T13:30:00,25.12,267125272015603,2028-05-20T13:30:00+00:00,2028-05-20T13:30:00+02:00,2028-05-20T13:30:00+00:00,2028-05-20T13:30:00+00:00
aab498f2f2f2f2f2f2f2f2f3,85,5,20,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/5,20/5/2028,17:30,2028-05-20T17:30:00,25.12,267125272015603,2028-05-20T17:30:00+00:00,2028-05-20T17:30:00+02:00,2028-05-20T17:30:00+00:00,2028-05-20T17:30:00+00:00
aac8aaf2f2f2f2f2f2f2f2f3,85,6,8,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/6,8/6/2029,21:30,2029-06-08T21:30:00,25.12,267125272015603,2029-06-08T21:30:00+00:00,2029-06-08T21:30:00+02:00,2029-06-08T21:30:00+00:00,2029-06-08T21:30:00+00:00
aac4a0f2f2f2f2f2f2f2f2f3,85,6,4,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2029,1:30,2029-06-04T01:30:00,25.12,267125272015603,2029-06-04T01:30:00+00:00,2029-06-04T01:30:00+02:00,2029-06-04T01:30:00+00:00,2029-06-04T01:30:00+00:00
aac4baf2f2f2f2f2f2f2f2f3,85,6,4,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/6,4/6/2030,21:30,2030-06-04T21:30:00,25.12,267125272015603,2030-06-04T21:30:00+00:00,2030-06-04T21:30:00+02:00,2030-06-04T21:30:00+00:00,2030-06-04T21:30:00+00:00
aabcb6f2f2f2f2f2f2f2f2f3,85,5,28,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/5,28/5/2030,13:30,2030-05-28T13:30:00,25.12,267125272015603,2030-05-28T13:30:00+00:00,2030-05-28T13:30:00+02:00,2030-05-28T13:30:00+00:00,2030-05-28T13:30:00+00:00
aaccb2f2f2f2f2f2f2f2f2f3,85,6,12,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/6,12/6/2030,5:30,2030-06-12T05:30:00,25.12,267125272015603,2030-06-12T05:30:00+00:00,2030-06-12T05:30:00+02:00,2030-06-12T05:30:00+00:00,2030-06-12T05:30:00+00:00
aad488f2f2f2f2f2f2f2f2f3,85,6,20,8,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/6,20/6/2027,17:30,2027-06-20T17:30:00,25.12,267125272015603,2027-06-20T17:30:00+00:00,2027-06-20T17:30:00+02:00,2027-06-20T17:30:00+00:00,2027-06-20T17:30:00+00:00
